seed,episode,total_steps,return
42,1,117,-202.6622534426204
42,2,195,-106.93091941532997
42,3,291,-386.2655204813356
42,4,377,-103.99455223558925
42,5,444,-79.61299900714188
42,6,550,-509.68372089371053
42,7,637,-270.79544256876557
42,8,738,-218.0242593472896
42,9,810,-220.37783307949792
42,10,905,-314.9958067234272
42,11,970,-84.51904769693826
42,12,1070,-131.91753562824607
42,13,1141,-136.15613133105091
42,14,1226,-205.05183188054025
42,15,1296,-94.16978830495754
42,16,1390,-375.92283434196617
42,17,1471,-337.99780626399456
42,18,1560,-160.77929224814312
42,19,1673,-112.31877165647155
42,20,1770,-108.12391322557434
42,21,1844,-185.00890906855687
42,22,1924,-91.06006696291371
42,23,1984,-164.0211619096712
42,24,2076,-382.8842509246686
42,25,2184,-179.82677375711046
42,26,2286,-344.0985873452356
42,27,2379,-238.456986403682
42,28,2476,-303.91112847658474
42,29,2540,6.905215924178677
42,30,2662,-148.13712274756048
42,31,2751,-104.2116302155743
42,32,2878,-111.28959249581717
42,33,2991,-60.08770567042283
42,34,3068,-187.53826910017386
42,35,3143,-119.93805054984998
42,36,3230,-114.42671162414345
42,37,3323,-369.4043106548027
42,38,3384,-106.21782655295944
42,39,3455,-233.2510937636168
42,40,3586,-436.4376610339725
42,41,3647,-213.08946420296326
42,42,3722,-309.4956639609809
42,43,3796,-104.23658849247155
42,44,3917,-19.16499541063598
42,45,3994,-120.93787369545575
42,46,4057,-102.68532547175877
42,47,4119,-139.70293042276603
42,48,4211,-411.41042459930986
42,49,4303,-167.20500057440375
42,50,4392,-433.6404988013028
42,51,4470,-278.20530418919293
42,52,4584,-68.35873248051507
42,53,4648,-211.4391108089879
42,54,4737,-249.40682448678248
42,55,4831,-110.30298439662934
42,56,4931,-355.70530042842915
42,57,5009,-229.61496090632454
42,58,5095,-95.64076836544372
42,59,5192,-125.4318254543639
42,60,5256,-86.20410259770912
42,61,5330,-359.06821518229634
42,62,5469,-343.0356287775119
42,63,5565,-233.97324065026152
42,64,5645,-64.54763061250935
42,65,5711,-390.15192799614096
42,66,5771,-125.666189848783
42,67,5834,-64.9401837298841
42,68,5904,-67.14103720411558
42,69,5992,-146.36248325184567
42,70,6082,-104.31329724718138
42,71,6172,-526.8257843081683
42,72,6251,-326.81005374900184
42,73,6313,-114.78790778164915
42,74,6380,-104.59126343446779
42,75,6479,-574.3246399710495
42,76,6580,-168.50520870271018
42,77,6658,-165.34433216764734
42,78,6739,-175.58675223453042
42,79,6798,-108.29580687400846
42,80,6879,-388.4572634336727
42,81,6940,-159.96687268312658
42,82,7004,-186.7780054133874
42,83,7070,-321.6968314888858
42,84,7167,-295.7497672504179
42,85,7239,-257.58941234338835
42,86,7316,-359.80406635799744
42,87,7407,-268.20266776286957
42,88,7493,-295.9237212844875
42,89,7556,-204.79676171389582
42,90,7614,-286.8284072750903
42,91,7712,-387.9911244589923
42,92,7792,-141.85796984165384
42,93,7860,-146.72878198959336
42,94,7943,-343.13668094370337
42,95,8021,-145.68197075728665
42,96,8099,-477.1441051299798
42,97,8175,-197.70703793724277
42,98,8285,-249.64227590374898
42,99,8356,-146.04429338980373
42,100,8452,-215.5700673018075
42,101,8558,-396.28801411080804
42,102,8647,-353.98600298840154
42,103,8706,-109.48700227321439
42,104,8789,-221.159298883911
42,105,8859,-252.0902550964433
42,106,8913,-91.05612319229226
42,107,8978,-401.98787968731915
42,108,9059,-519.996516783271
42,109,9145,-427.8068905477114
42,110,9214,-362.47951337473467
42,111,9304,-430.5967099979321
42,112,9400,-321.67465025198146
42,113,9470,-330.66274923421156
42,114,9533,-129.77211262427014
42,115,9644,-353.347227934652
42,116,9739,-652.3658786833989
42,117,9795,-220.9752758693303
42,118,9874,-164.33140861511535
42,119,9950,-291.800633221295
42,120,10034,-481.06868364483915
42,121,10133,-427.22778756195294
42,122,10212,-347.66623532297103
42,123,10316,-425.18821281609024
42,124,10390,-297.0184609580252
42,125,10474,-214.64013476479636
42,126,10533,-217.87659558069075
42,127,10589,-127.18805780592234
42,128,10661,-277.103070324609
42,129,10724,-175.5646067501366
42,130,10790,-72.25589358945996
42,131,10852,-454.5941835284913
42,132,10906,-224.35071899348418
42,133,10978,-166.9380194982861
42,134,11072,-783.492633101593
42,135,11131,-129.8673706968247
42,136,11195,-240.89127544678405
42,137,11298,-454.7259291592275
42,138,11364,-334.66526685693304
42,139,11456,-474.0324304878285
42,140,11544,-549.0042925247967
42,141,11626,-533.2337759673709
42,142,11713,-487.33453089847626
42,143,11769,-161.0158408912584
42,144,11823,-343.23466066739616
42,145,11899,-303.72410831030544
42,146,11985,-821.2247442213902
42,147,12074,-739.5593491187657
42,148,12142,-455.09901134326304
42,149,12232,-699.5165391485293
42,150,12329,-811.6828416904885
42,151,12382,-311.10345358753125
42,152,12459,-258.6443360293772
42,153,12532,-377.50076239469064
42,154,12608,-565.750344034431
42,155,12689,-527.4788614223255
42,156,12752,-264.38274346587076
42,157,12831,-605.798012368295
42,158,12920,-623.9147859925223
42,159,13014,-564.0035080717768
42,160,13067,-145.3643053490987
42,161,13130,-387.0792102524291
42,162,13211,-751.2035651017245
42,163,13268,-316.5500749887062
42,164,13358,-418.92519231469805
42,165,13409,-404.51501624296975
42,166,13476,-520.7944721072236
42,167,13538,-184.80761083968207
42,168,13599,-288.17667535434686
42,169,13680,-519.5433888841565
42,170,13758,-615.168204295525
42,171,13828,-454.7955034803078
42,172,13891,-351.6874627211156
42,173,13967,-484.59869431608286
42,174,14043,-445.04696678368214
42,175,14120,-610.5677103635112
42,176,14195,-629.2865776745291
42,177,14280,-658.8995642829099
42,178,14360,-680.2547128730607
42,179,14419,-459.2641365381156
42,180,14476,-359.24410290696426
42,181,14529,-294.0358518791494
42,182,14596,-571.344584838062
42,183,14663,-452.627285621608
42,184,14729,-455.7865369994529
42,185,14785,-431.6461781932943
42,186,14845,-428.76062100021744
42,187,14896,-305.87403505252644
42,188,14980,-812.4254493558972
42,189,15042,-544.7591890864849
42,190,15100,-315.7136088548889
42,191,15170,-478.52441185461083
42,192,15239,-516.12042203296
42,193,15310,-514.9707075332157
42,194,15363,-456.0414187776199
42,195,15419,-404.1661979353471
42,196,15481,-404.1836695784199
42,197,15557,-740.1694710049551
42,198,15621,-494.4970401815057
42,199,15692,-674.7285402764996
42,200,15773,-748.9599599551717
42,201,15845,-622.3175516043073
42,202,15932,-846.1051415241853
42,203,16039,-657.9708103416657
42,204,16095,-479.8852298403288
42,205,16149,-437.2467323665205
42,206,16237,-861.8572868925917
42,207,16289,-353.3855249944451
42,208,16356,-485.4270446337305
42,209,16428,-529.9732072639747
42,210,16478,-345.78909492028004
42,211,16568,-1068.3334712871447
42,212,16659,-723.1000019067062
42,213,16711,-399.1943681810157
