seed,episode,total_steps,return
42,1,107,-325.0764935005817
42,2,180,-190.60389707582527
42,3,281,-181.81911521471733
42,4,373,-106.66164369342187
42,5,432,-90.30981960483653
42,6,559,-74.11698634062621
42,7,663,-38.416100498977656
42,8,768,-352.39369865248983
42,9,835,-136.86761939679175
42,10,944,-112.60918720149265
42,11,1009,-126.64535242280309
42,12,1112,-58.64872763330754
42,13,1179,-113.92305544779995
42,14,1251,-89.4823053156501
42,15,1313,-77.76727203843208
42,16,1412,-312.3423434973039
42,17,1501,-187.32345983256533
42,18,1621,-22.809252312740682
42,19,1754,-443.72965315255374
42,20,1849,-203.95607340391194
42,21,1924,-226.94575443097193
42,22,2012,-112.73386149157977
42,23,2084,-61.66404313377724
42,24,2191,-243.00707277334305
42,25,2294,-105.13332524586971
42,26,2428,-378.02148515939007
42,27,2526,-151.54816361069683
42,28,2621,-211.39673654763467
42,29,2688,-257.43895340502945
42,30,2781,-163.1706451111043
42,31,2866,-314.29524195492695
42,32,2968,-247.87935266589244
42,33,3138,-109.10094470885873
42,34,3207,-246.10541305649176
42,35,3290,-31.900316711649126
42,36,3370,-229.86464958781065
42,37,3459,-137.2444435393524
42,38,3526,-64.28311516890358
42,39,3623,45.130066624112374
42,40,3746,-493.17489947259173
42,41,3804,-106.42426553181566
42,42,3885,-133.10966078124767
42,43,3960,-225.80048313668874
42,44,4083,-191.23798161294357
42,45,4183,-293.0804531942439
42,46,4248,-251.38009258296623
42,47,4340,-121.21498424133236
42,48,4418,-207.47501839964042
42,49,4510,-77.69331965026481
42,50,4611,-48.002665363597444
42,51,4694,-92.28344938666402
42,52,4797,-94.86563262352064
42,53,4874,-106.3866441737014
42,54,4973,-110.86661001715893
42,55,5080,-271.6186766106074
42,56,5195,-80.5841847398588
42,57,5295,-115.104005681421
42,58,5377,-125.4247692685888
42,59,5477,-81.7175872301818
42,60,5537,-78.58472937848107
42,61,5628,-116.15264839619266
42,62,5747,-272.9053180414802
42,63,5874,-173.01275586065924
42,64,5946,-192.27516031304634
42,65,6037,-35.584976537371546
42,66,6096,-244.81363043901138
42,67,6159,-126.75046738125636
42,68,6242,-71.19370185402826
