seed,episode,total_steps,return
777,1,29,29.0
777,2,62,33.0
777,3,82,20.0
777,4,113,31.0
777,5,186,73.0
777,6,213,27.0
777,7,231,18.0
777,8,243,12.0
777,9,264,21.0
777,10,298,34.0
777,11,372,74.0
777,12,413,41.0
777,13,433,20.0
777,14,444,11.0
777,15,479,35.0
777,16,506,27.0
777,17,537,31.0
777,18,549,12.0
777,19,585,36.0
777,20,603,18.0
777,21,629,26.0
777,22,642,13.0
777,23,658,16.0
777,24,669,11.0
777,25,701,32.0
777,26,733,32.0
777,27,742,9.0
777,28,759,17.0
777,29,774,15.0
777,30,807,33.0
777,31,834,27.0
777,32,847,13.0
777,33,868,21.0
777,34,883,15.0
777,35,893,10.0
777,36,905,12.0
777,37,932,27.0
777,38,964,32.0
777,39,981,17.0
777,40,997,16.0
777,41,1046,49.0
777,42,1067,21.0
777,43,1089,22.0
777,44,1111,22.0
777,45,1127,16.0
777,46,1188,61.0
777,47,1207,19.0
777,48,1223,16.0
777,49,1238,15.0
777,50,1255,17.0
777,51,1278,23.0
777,52,1289,11.0
777,53,1326,37.0
777,54,1345,19.0
777,55,1355,10.0
777,56,1381,26.0
777,57,1399,18.0
777,58,1419,20.0
777,59,1441,22.0
777,60,1471,30.0
777,61,1486,15.0
777,62,1516,30.0
777,63,1544,28.0
777,64,1558,14.0
777,65,1575,17.0
777,66,1593,18.0
777,67,1612,19.0
777,68,1625,13.0
777,69,1639,14.0
777,70,1658,19.0
777,71,1673,15.0
777,72,1695,22.0
777,73,1705,10.0
777,74,1718,13.0
777,75,1735,17.0
777,76,1748,13.0
777,77,1768,20.0
777,78,1779,11.0
777,79,1803,24.0
777,80,1822,19.0
777,81,1866,44.0
777,82,1878,12.0
777,83,1895,17.0
777,84,1927,32.0
777,85,1936,9.0
777,86,1948,12.0
777,87,1986,38.0
777,88,2003,17.0
777,89,2015,12.0
777,90,2025,10.0
777,91,2041,16.0
777,92,2058,17.0
777,93,2071,13.0
777,94,2111,40.0
777,95,2126,15.0
777,96,2160,34.0
777,97,2177,17.0
777,98,2196,19.0
777,99,2214,18.0
777,100,2230,16.0
777,101,2257,27.0
777,102,2276,19.0
777,103,2294,18.0
777,104,2304,10.0
777,105,2326,22.0
777,106,2336,10.0
777,107,2354,18.0
777,108,2395,41.0
777,109,2425,30.0
777,110,2441,16.0
777,111,2452,11.0
777,112,2470,18.0
777,113,2489,19.0
777,114,2528,39.0
777,115,2548,20.0
777,116,2556,8.0
777,117,2578,22.0
777,118,2589,11.0
777,119,2602,13.0
777,120,2632,30.0
777,121,2649,17.0
777,122,2667,18.0
777,123,2690,23.0
777,124,2728,38.0
777,125,2738,10.0
777,126,2754,16.0
777,127,2776,22.0
777,128,2806,30.0
777,129,2824,18.0
777,130,2851,27.0
777,131,2882,31.0
777,132,2906,24.0
777,133,2941,35.0
777,134,2962,21.0
777,135,3081,119.0
777,136,3115,34.0
777,137,3125,10.0
777,138,3140,15.0
777,139,3156,16.0
777,140,3180,24.0
777,141,3193,13.0
777,142,3205,12.0
777,143,3219,14.0
777,144,3231,12.0
777,145,3248,17.0
777,146,3293,45.0
777,147,3310,17.0
777,148,3334,24.0
777,149,3352,18.0
777,150,3389,37.0
777,151,3413,24.0
777,152,3438,25.0
777,153,3461,23.0
777,154,3474,13.0
777,155,3491,17.0
777,156,3512,21.0
777,157,3534,22.0
777,158,3555,21.0
777,159,3574,19.0
777,160,3591,17.0
777,161,3650,59.0
777,162,3671,21.0
777,163,3700,29.0
777,164,3714,14.0
777,165,3726,12.0
777,166,3767,41.0
777,167,3808,41.0
777,168,3820,12.0
777,169,3832,12.0
777,170,3846,14.0
777,171,3867,21.0
777,172,3883,16.0
777,173,3898,15.0
777,174,3908,10.0
777,175,3919,11.0
777,176,3946,27.0
777,177,3970,24.0
777,178,3980,10.0
777,179,4000,20.0
777,180,4026,26.0
777,181,4062,36.0
777,182,4076,14.0
777,183,4098,22.0
777,184,4117,19.0
777,185,4131,14.0
777,186,4149,18.0
777,187,4170,21.0
777,188,4192,22.0
777,189,4205,13.0
777,190,4216,11.0
777,191,4242,26.0
777,192,4260,18.0
777,193,4278,18.0
777,194,4288,10.0
777,195,4331,43.0
777,196,4344,13.0
777,197,4389,45.0
777,198,4410,21.0
777,199,4447,37.0
777,200,4468,21.0
777,201,4486,18.0
777,202,4496,10.0
777,203,4512,16.0
777,204,4530,18.0
777,205,4560,30.0
777,206,4570,10.0
777,207,4586,16.0
777,208,4602,16.0
777,209,4633,31.0
777,210,4648,15.0
777,211,4660,12.0
777,212,4674,14.0
777,213,4699,25.0
777,214,4707,8.0
777,215,4722,15.0
777,216,4734,12.0
777,217,4763,29.0
777,218,4786,23.0
777,219,4797,11.0
777,220,4821,24.0
777,221,4836,15.0
777,222,4852,16.0
777,223,4861,9.0
777,224,4917,56.0
777,225,4928,11.0
777,226,4954,26.0
777,227,4971,17.0
777,228,4985,14.0
777,229,4998,13.0
777,230,5035,37.0
777,231,5050,15.0
777,232,5063,13.0
