seed,episode,total_steps,return
123,1,70,-75.39625864635937
123,2,148,-232.6086975814297
123,3,250,-139.65738195350013
123,4,374,-158.18766793240937
123,5,462,-251.3677132363927
123,6,556,-161.85709373909037
123,7,663,-115.61094784743852
123,8,737,-259.8789817045905
123,9,806,-81.98039931343581
123,10,924,-120.3286718986233
123,11,1038,-113.6844169422812
123,12,1109,-65.8475469195482
123,13,1227,-200.8612481370364
123,14,1336,-130.12853374606885
123,15,1432,-266.5808609249268
123,16,1509,-78.62232983322404
123,17,1654,-164.36116311149874
123,18,1735,-242.0419668081134
123,19,1825,-348.9104123526711
123,20,1919,-132.06322803503897
123,21,2022,-243.1142315485153
123,22,2105,-102.57185706243449
123,23,2199,-128.0090200240636
123,24,2293,-317.34859348989545
123,25,2352,-89.96028380364505
123,26,2438,-115.7752591741907
123,27,2547,-210.58877276047812
123,28,2668,-189.8586370593988
123,29,2748,-162.77121637298302
123,30,2843,-383.25680771444775
123,31,2937,-389.01632678719716
123,32,3019,-266.5165355812985
123,33,3091,-30.067108698491154
123,34,3220,-167.94920360161635
123,35,3359,-220.89847053923512
123,36,3422,-74.76712305416834
123,37,3512,-210.7412430304078
123,38,3618,-384.2270913448248
123,39,3707,-262.6672992643239
123,40,3811,-430.689717875454
123,41,3919,-48.809547647123395
123,42,4009,-353.2949301138812
123,43,4099,-96.3960548478234
123,44,4214,-79.43845610528895
123,45,4282,-81.73783177024002
123,46,4346,-194.93645147621822
123,47,4431,-94.24998689700801
123,48,4509,-179.29578381968003
123,49,4618,-315.58941667011527
123,50,4690,-122.05431813454311
123,51,4751,-180.8915085126388
123,52,4835,-215.09706668706545
123,53,4925,-365.07108810486847
123,54,4992,-120.62337687955869
123,55,5078,-371.70843127234036
123,56,5219,-173.3095274120802
123,57,5293,-96.52714323962947
123,58,5402,-70.43971250626355
123,59,5529,-525.2082462612474
123,60,5641,-405.9381484794335
123,61,5741,-298.72093861838124
123,62,5810,-146.05110586729526
123,63,5882,-111.5521924522765
123,64,5974,-146.7774148582253
123,65,6092,-257.71769290924806
123,66,6220,-172.02552320616297
123,67,6300,-171.11204900261703
123,68,6459,-128.5705160233659
123,69,6595,-97.08789865250021
123,70,6669,-76.0949926702354
123,71,6767,-147.45949711376704
123,72,6865,-355.5359122997927
123,73,6954,-354.2709049000648
123,74,7061,-15.830927584912999
123,75,7129,-178.09824368696894
