seed,episode,total_steps,return
42,1,140,-131.45579396269028
42,2,226,-445.4412101923478
42,3,366,-419.4611815447809
42,4,463,-232.82798728396804
42,5,547,-61.41064912453934
42,6,653,-554.5430322498976
42,7,740,-349.3609705258695
42,8,845,-620.3390928203171
42,9,919,-235.9860381501444
42,10,999,-560.3318910091882
42,11,1074,-278.0703009001926
42,12,1181,-485.60227323195477
42,13,1262,-409.65891923244385
42,14,1345,-345.78056644672677
42,15,1414,-100.1486603638426
42,16,1523,-189.59693634002502
42,17,1613,-140.63716590396547
42,18,1705,-339.49698776381155
42,19,1849,-373.16408937415486
42,20,1959,-292.0233483286603
42,21,2034,-384.78873229917053
42,22,2118,-213.54747538100173
42,23,2196,-201.4618997085962
42,24,2291,-223.1465711911767
42,25,2393,-330.08153405535785
42,26,2539,-458.3514904132323
42,27,2646,-203.74184405248556
42,28,2784,-403.5108312844568
42,29,2854,-101.17991822878794
42,30,2967,-173.9297779576155
42,31,3092,-125.31843326483525
42,32,3237,-405.61911265418934
42,33,3384,-101.11342534710431
42,34,3464,-296.63919090873117
42,35,3551,-212.91339120379666
42,36,3647,-351.3855962272618
42,37,3792,-236.1473471267738
42,38,3859,-149.38247057076973
42,39,3950,-44.792210554788824
42,40,4122,-31.387789066282338
42,41,4198,-65.87066723793109
42,42,4321,-321.8671720209965
42,43,4441,-297.58264422713114
42,44,4591,-148.80189664715573
42,45,4686,-181.15600959375325
42,46,4760,-203.5351854937687
42,47,4883,-18.764165237264834
42,48,5030,-91.10828604126368
42,49,5170,-480.6180664174819
42,50,5386,-84.29972914375766
42,51,5570,-194.00598760224847
42,52,5685,-229.58844843679017
42,53,5841,-313.0227145105018
42,54,5980,-342.68777941091713
42,55,6209,-235.61055976355397
42,56,6377,-360.3875393009185
42,57,6509,-639.4886463241914
42,58,6651,-338.72427599625826
42,59,6783,-481.0061045101392
42,60,6910,-37.17004911293834
42,61,7012,-343.02201799234285
42,62,7193,-725.5499269509178
42,63,7317,-303.1997728745068
42,64,7512,-365.1959585574543
42,65,7594,-310.4184575443562
42,66,7878,-248.47696597728591
42,67,8196,-362.14717076676845
42,68,8316,-351.0822071532615
42,69,8465,-564.2868062121249
42,70,8605,-452.98711942209457
42,71,8701,-356.61342850344465
42,72,8848,-253.72394616788358
42,73,8969,-223.86896294629588
42,74,9085,4.762895891623586
42,75,9165,-381.6354273255394
42,76,9333,-350.81040710458615
42,77,9427,-483.29302295457586
42,78,9634,-408.28928912455564
42,79,9881,-302.13286154196055
42,80,9972,-238.38258181269822
42,81,10117,-186.79925749615788
42,82,10271,-33.45098938712792
42,83,10366,-191.3160408066573
42,84,10583,-420.4849983309326
42,85,10873,-276.6427461556822
42,86,10983,-220.23649686567137
42,87,11067,-465.27561043958366
42,88,11337,-407.65847537791075
42,89,11564,-140.07814769586295
42,90,11708,-368.8080386908912
42,91,11831,-489.1032425392307
42,92,11987,-633.0692431808968
42,93,12142,-300.4125370697253
42,94,12320,-387.1031300581239
42,95,12421,-224.6918110730415
42,96,12523,-418.4403004659459
42,97,12732,-358.2636327833392
42,98,12867,-686.4525646267452
42,99,13028,-378.3864811151628
42,100,13176,-542.8696243552233
42,101,13336,-371.32671506662166
42,102,13468,-513.073312930682
42,103,13729,-278.78775333564624
42,104,13866,-489.08996292628115
42,105,14001,-469.493343082986
42,106,14226,-168.72700536227364
42,107,14308,-286.37400419208285
42,108,14395,-273.3462980112471
42,109,14481,-355.2955679049576
42,110,14588,-455.79475976400886
42,111,14708,-320.9230925568702
42,112,14839,-446.6776074661987
42,113,14939,-287.0898741778117
42,114,15071,-23.371443425402575
42,115,15208,-556.1981546127747
42,116,15361,-686.3294753581094
42,117,15458,-395.4656142967844
42,118,15557,-308.4657901943381
42,119,15667,-437.48513785834854
42,120,15752,-377.97601391860144
42,121,15884,-584.2800811231932
42,122,16037,-397.9490585319425
42,123,16184,-545.863232345857
42,124,16292,-381.96161755908463
42,125,16401,-591.3679375320855
42,126,16497,-387.3106266155934
42,127,16593,-202.61859671329483
42,128,16718,-503.2782634686331
42,129,16818,-416.39722381041787
42,130,16919,-300.39572155194776
42,131,17021,-392.3542949817228
42,132,17083,-208.49099202959604
42,133,17174,-413.193429194796
42,134,17261,-395.67422256827683
42,135,17349,-223.62290449783507
42,136,17443,-271.1829125997356
42,137,17554,-470.94246051465916
42,138,17636,-379.25297930937734
42,139,17772,-180.95548851872954
42,140,17882,-554.7591168137878
42,141,17987,-435.11706669908295
42,142,18076,-399.5527988471246
42,143,18153,-242.65588859308775
42,144,18239,-371.0489508562051
42,145,18350,-374.0643726553441
42,146,18453,-354.2996920085244
42,147,18570,-607.1785046828157
42,148,18663,-398.2067970333687
42,149,18770,-578.6295551440592
42,150,18903,-463.71394978691546
42,151,18977,-228.70796456166968
42,152,19068,-344.5153610228182
42,153,19166,-421.9254993636034
42,154,19258,-544.3196954905086
42,155,19352,-432.1157824783817
42,156,19429,-103.97641133227606
42,157,19531,-458.7104501023242
42,158,19648,-526.1833203183415
42,159,19765,-212.2762411174176
42,160,19828,-79.49262180163933
42,161,19904,-225.22580504876203
42,162,19998,-340.9697107987512
42,163,20076,-82.33832367833683
42,164,20186,-130.70500349919337
42,165,20250,-82.18055355203272
42,166,20368,-291.8437346713059
42,167,20477,-264.90703852456335
42,168,20574,-242.8633699443418
42,169,20694,-197.26096611310123
42,170,20811,-133.33794499161846
42,171,20925,-108.50685868272843
42,172,21032,-365.0876123596009
42,173,21161,-228.12791300954285
42,174,21285,-172.04774948824337
42,175,21401,-377.67275206996055
42,176,21541,-486.92976038900997
42,177,21663,-477.6987066320564
42,178,21784,-507.91937573007465
42,179,21872,-288.08579685403276
42,180,21960,-522.5543888475033
42,181,22048,-540.1125639462184
42,182,22169,-470.52202677257327
42,183,22272,-465.09683494777533
42,184,22352,-622.370086222496
42,185,22436,-409.3943663795176
42,186,22539,-599.0357199391992
42,187,22608,-234.12292937941092
42,188,22735,-700.4476546419378
42,189,22826,-156.86977873994704
42,190,22911,-527.7820110264265
42,191,23009,-632.6584356379551
42,192,23123,-495.75222086538315
42,193,23225,-497.69972460052344
42,194,23322,-309.91770393387725
42,195,23404,-518.0381049059955
42,196,23485,-446.5482957236545
42,197,23627,-346.8410711224028
42,198,23706,-541.9328523432257
42,199,23805,-462.6488886162281
42,200,23922,-580.2440705097395
42,201,24048,-476.10555264279975
42,202,24176,-578.8145550092258
42,203,24299,-609.8066806358968
42,204,24370,-163.4419495763979
42,205,24441,-135.59359233099593
42,206,24558,-507.131706392732
42,207,24633,-77.81477091142946
42,208,24710,-375.1613946674759
42,209,24811,-404.2870299563032
42,210,24880,-103.65360216946425
42,211,25004,-357.9067648392905
42,212,25120,-105.99416510412938
42,213,25190,-83.12928295571965
42,214,25274,-240.09270519873212
42,215,25401,-245.66690876252895
42,216,25485,-408.62146116824846
42,217,25555,-153.80133356068674
42,218,25667,-471.5941640936065
42,219,25762,-108.16290630455498
42,220,25884,-254.1685945998533
42,221,26025,-117.55966331263849
42,222,26178,-184.4219969951046
42,223,26312,-249.12251250801143
42,224,26396,-256.289761162296
42,225,26489,-247.69017044331028
42,226,26635,-293.282620003764
42,227,26715,-52.62503623524874
42,228,26888,-318.31167195764084
42,229,26981,-262.6392498123148
42,230,27078,-352.7151411722584
42,231,27212,-349.43290293997904
42,232,27362,-259.7474593864485
42,233,27524,-364.6413728022298
42,234,27662,-94.47722209728131
42,235,27798,-513.1385632980443
42,236,27912,-384.86178213248934
42,237,28058,-315.7504076790477
42,238,28159,-106.60221560095815
42,239,28251,-361.04233785764103
42,240,28380,-92.38541010648605
42,241,28522,-555.367516820537
42,242,28618,-353.8958693520571
42,243,28785,-536.1598919238282
42,244,28872,-477.835752031407
42,245,29040,-85.60106653246734
42,246,29147,-404.86154203281313
42,247,29275,-35.840751176446645
42,248,29382,-346.6015251830945
42,249,29543,-597.2757584746009
42,250,29691,-214.85088967749527
42,251,29892,-631.2350211082504
42,252,29972,-581.3755417571433
42,253,30048,-399.18427545552106
42,254,30372,-965.4624666282424
42,255,30483,-398.5233972725324
42,256,30601,-550.5612068556719
42,257,30720,-617.3925190278248
42,258,30857,-666.709827131128
42,259,30961,-286.88056775306563
42,260,31109,-574.3445768090855
42,261,31194,-294.8563245736344
42,262,31346,-584.5335034979435
42,263,31451,-273.15090883718597
42,264,31531,-394.3165067731401
42,265,31632,-452.55616466442115
42,266,31738,-402.0714408550158
42,267,31827,-229.6043851687269
42,268,31973,-622.2941775114622
42,269,32071,-553.177529596267
42,270,32164,-466.10459400889755
42,271,32256,-561.6783443644729
42,272,32376,-776.5954831138902
42,273,32511,-682.3133840967976
42,274,32628,-341.67172858380184
42,275,32721,-574.9729435308841
42,276,32811,-534.2200154900071
42,277,32902,-597.7616758228935
42,278,33010,-361.2451669803681
42,279,33080,-207.6202190947094
42,280,33189,-476.83623896123794
42,281,33294,-404.02321829743505
42,282,33378,-561.3105979389998
42,283,33488,-436.8470162294429
42,284,33561,-470.21175961825264
42,285,33679,-562.8800154280527
42,286,33790,-546.6498160799614
42,287,33888,-297.23551174376814
42,288,34008,-411.6798838376807
42,289,34128,-370.0702994465195
42,290,34215,-574.1601485957856
42,291,34338,-397.3006438799156
42,292,34432,-390.6466103997619
42,293,34533,-529.939291766326
42,294,34622,-383.304335142164
42,295,34770,-288.5360424109871
42,296,34850,-383.7788451075834
42,297,34935,-255.9938574440381
42,298,35094,-340.50535401056527
42,299,35220,-367.3609102898222
42,300,35346,-268.8281734554688
42,301,35466,-402.8330624274979
42,302,35536,-338.35845170675464
42,303,35623,-434.36801364281035
42,304,35706,-293.6289774124492
42,305,35805,-315.9026329586183
42,306,35928,-278.86242342674575
42,307,36034,-610.3314545819193
42,308,36139,-347.2238146693671
42,309,36221,-210.14706154068324
42,310,36308,-324.40558040459246
42,311,36452,-44.871186035790586
42,312,36519,-56.332759974541716
42,313,36622,-135.57718569581587
42,314,36716,-75.46227670094443
42,315,36793,-201.2249356412823
42,316,36905,-343.01913039298756
42,317,37018,-106.28438019467434
42,318,37098,-87.18852236291393
42,319,37309,-275.6982682284511
42,320,37523,-396.9156725895785
42,321,37633,-176.66822122628312
42,322,37739,-230.35072310110797
42,323,37848,-588.8811534597685
42,324,37961,-205.38431118494327
42,325,38074,-289.43051252241014
42,326,38275,-329.0716942226529
42,327,38464,-553.4856806433986
42,328,38564,-302.52830154502243
42,329,38687,-308.99280201922244
42,330,38802,-457.7987643771767
42,331,38954,-424.58217904412254
42,332,39066,-85.39744789825085
42,333,39165,-527.3363166276833
42,334,39297,-538.0311396231434
42,335,39467,-429.3025674429147
42,336,39607,-707.2772631227555
42,337,39694,-253.78271628770744
42,338,39807,-376.6392849447826
42,339,39921,-305.99734014140734
42,340,40024,-342.41716616761323
42,341,40164,-635.3539197413343
42,342,40277,-417.4090070139987
42,343,40373,-238.48787679361806
42,344,40494,-326.291582458015
42,345,40727,-842.2163360916353
42,346,40831,-589.7705452765459
42,347,40915,-479.9304609765061
42,348,41023,-636.7046592653222
42,349,41130,-710.549375232242
42,350,41321,-630.892393959681
42,351,41433,-405.1678001460818
42,352,41567,-395.5488604786808
42,353,41661,-234.39692708704538
42,354,41768,-578.6352988613785
42,355,41904,-564.8229627480839
42,356,42027,-491.51291765723875
42,357,42143,-267.88571895647124
42,358,42277,-383.0464763044984
42,359,42352,-468.4244286387225
42,360,42449,-541.4633729087127
42,361,42549,-438.63238899653635
42,362,42678,-681.0137588515285
42,363,42806,-401.9426408192504
42,364,42937,-64.92438655885218
42,365,43030,-275.4997289478291
42,366,43166,-382.2747934853623
42,367,43248,-139.9254809550226
42,368,43369,-238.11795069358752
42,369,43445,-474.80208311700613
42,370,43532,-379.7496666207812
42,371,43647,-322.89086159263394
42,372,43799,-322.8608070416352
42,373,43881,-370.79350026106863
42,374,43973,-48.834174786206034
42,375,44057,-483.4711293139331
42,376,44240,-380.7486834620927
42,377,44388,-90.09664130418768
42,378,44482,-54.56658330815486
42,379,44618,-60.310382330851624
42,380,44730,-178.74749013889354
42,381,44874,-131.4338809254495
42,382,44983,-395.2145815444351
42,383,45164,-334.9444148579996
42,384,45261,-168.13135372995993
42,385,45578,-527.4300927252787
42,386,45666,-264.67689824205354
42,387,45813,-275.14744592986517
42,388,45959,-343.74976203635237
42,389,46043,-433.0119279220778
42,390,46197,-442.27599128605016
42,391,46366,-482.399679772531
42,392,46439,-543.7534712139177
42,393,46614,-603.340333820096
42,394,46744,-221.38429293980695
42,395,46832,-309.7021678833827
42,396,47029,-511.3100233692929
42,397,47330,-807.2003719177934
42,398,47415,-270.2917286912358
42,399,47573,-723.7060275829789
42,400,47740,-662.4048522611816
42,401,47833,-302.65110065761957
42,402,47937,-531.5453035500277
42,403,48034,-558.4306923800566
42,404,48132,-342.0608718676115
42,405,48241,-114.17942687955158
42,406,48412,-516.4431418530439
42,407,48500,-267.88836644349874
42,408,48604,-248.23060102736028
42,409,48715,-490.0058589849472
42,410,48789,-95.52556425716932
42,411,48882,-443.16680564808763
42,412,48971,-336.0224383318533
42,413,49095,-542.5549604872542
42,414,49203,-341.27771552152205
42,415,49292,-123.4317545217513
42,416,49380,-456.33044788888236
42,417,49469,-496.5331133047594
42,418,49543,-55.53111673440016
42,419,49631,-548.8778218712486
42,420,49708,-149.91110712887024
42,421,49797,-464.9834428522215
42,422,49902,-350.1905356706927
42,423,49987,-373.41344364417796
42,424,50077,-422.9192764283182
42,425,50168,-471.16126496292713
42,426,50270,-66.28833154019834
42,427,50367,-362.93855564494834
42,428,50476,-101.54515015049539
42,429,50605,-193.1371219324355
42,430,50743,-125.80467457886667
42,431,50824,-372.0159651655
42,432,50892,-86.89547016871921
42,433,51018,-44.02561832921635
42,434,51132,-371.9655496811968
42,435,51227,-146.45782956890565
