seed,episode,total_steps,return
42,1,107,-325.0764935005817
42,2,180,-190.60389707582527
42,3,281,-181.81911521471733
42,4,373,-95.81227362748024
42,5,432,-90.30981960483653
42,6,559,-74.11698634062621
42,7,663,-38.416100498977656
42,8,767,-335.3533576222085
42,9,848,15.042178202082766
42,10,970,-55.92687920618968
42,11,1059,-392.2570086550899
42,12,1180,-95.06709819976737
42,13,1254,-133.29370477298542
42,14,1324,-181.92435651287343
42,15,1394,-102.56832046788112
42,16,1510,-180.6105285702875
42,17,1593,-98.82466106886764
42,18,1681,-121.7052876017897
42,19,1798,-362.4678453474405
42,20,1901,-111.46396341133035
42,21,1974,-106.96757726885514
42,22,2067,-307.15450648170327
42,23,2134,-170.04647281651003
42,24,2221,-384.69930480619195
42,25,2331,-305.9176845635329
42,26,2455,-298.01838741303516
42,27,2536,-149.9484273688081
42,28,2654,-49.53806319504919
42,29,2715,-73.33758469375547
42,30,2835,-102.35726746791
42,31,2919,-98.15935440853654
42,32,3022,-356.7845440006525
42,33,3135,-71.60676540230844
42,34,3206,-120.64427498133875
42,35,3281,-93.36471209431714
42,36,3374,-385.7239949145017
42,37,3470,-139.76001766949994
42,38,3530,-231.42336618910352
42,39,3600,-143.52904242430736
42,40,3738,-236.64928350131743
42,41,3803,-89.32565161816458
42,42,3886,-107.45036763687057
42,43,3972,-91.0874303342848
42,44,4107,-156.67414865678353
42,45,4193,-159.41129729512332
42,46,4262,-97.43481258363491
42,47,4331,-108.69223196701896
42,48,4403,-83.83722954552826
42,49,4523,-381.40592626698833
42,50,4604,-97.63614725682869
42,51,4685,-262.7263311420479
42,52,4787,-97.34402366631893
42,53,4860,-143.5188463686709
42,54,4962,-250.9382213076637
42,55,5050,-98.01935384763533
42,56,5164,-124.47126242602457
42,57,5245,-178.931298841185
42,58,5328,-151.51977984938202
42,59,5432,-127.22505158262742
42,60,5487,-113.92330230443974
42,61,5573,-112.33372282381805
42,62,5699,-75.09111914814798
42,63,5807,-138.17491610322503
42,64,5888,-72.87356648049717
42,65,5966,-115.00591472137864
42,66,6032,-132.19110141932333
42,67,6103,-146.75387980535737
42,68,6166,-95.74713745738727
