seed,episode,total_steps,return
42,1,10,10.0
42,2,28,18.0
42,3,63,35.0
42,4,75,12.0
42,5,96,21.0
42,6,112,16.0
42,7,131,19.0
42,8,141,10.0
42,9,168,27.0
42,10,192,24.0
42,11,206,14.0
42,12,216,10.0
42,13,238,22.0
42,14,265,27.0
42,15,299,34.0
42,16,331,32.0
42,17,352,21.0
42,18,374,22.0
42,19,416,42.0
42,20,431,15.0
42,21,451,20.0
42,22,464,13.0
42,23,494,30.0
42,24,506,12.0
42,25,543,37.0
42,26,571,28.0
42,27,587,16.0
42,28,605,18.0
42,29,620,15.0
42,30,633,13.0
42,31,646,13.0
42,32,660,14.0
42,33,670,10.0
42,34,700,30.0
42,35,738,38.0
42,36,760,22.0
42,37,770,10.0
42,38,789,19.0
42,39,831,42.0
42,40,863,32.0
42,41,872,9.0
42,42,912,40.0
42,43,927,15.0
42,44,940,13.0
42,45,954,14.0
42,46,968,14.0
42,47,985,17.0
42,48,1006,21.0
42,49,1035,29.0
42,50,1055,20.0
42,51,1076,21.0
42,52,1096,20.0
42,53,1110,14.0
42,54,1158,48.0
42,55,1187,29.0
42,56,1204,17.0
42,57,1248,44.0
42,58,1272,24.0
42,59,1313,41.0
42,60,1330,17.0
42,61,1347,17.0
42,62,1369,22.0
42,63,1380,11.0
42,64,1392,12.0
42,65,1407,15.0
42,66,1419,12.0
42,67,1431,12.0
42,68,1454,23.0
42,69,1468,14.0
42,70,1478,10.0
42,71,1509,31.0
42,72,1519,10.0
42,73,1533,14.0
42,74,1587,54.0
42,75,1601,14.0
42,76,1621,20.0
42,77,1646,25.0
42,78,1670,24.0
42,79,1686,16.0
42,80,1725,39.0
42,81,1740,15.0
42,82,1754,14.0
42,83,1770,16.0
42,84,1804,34.0
42,85,1815,11.0
42,86,1833,18.0
42,87,1851,18.0
42,88,1865,14.0
42,89,1887,22.0
42,90,1906,19.0
42,91,1943,37.0
42,92,1953,10.0
42,93,1983,30.0
42,94,2006,23.0
42,95,2024,18.0
42,96,2035,11.0
42,97,2075,40.0
42,98,2096,21.0
42,99,2111,15.0
42,100,2120,9.0
42,101,2130,10.0
42,102,2142,12.0
42,103,2154,12.0
42,104,2173,19.0
42,105,2186,13.0
42,106,2202,16.0
42,107,2222,20.0
