seed,episode,total_steps,return
777,1,29,29.0
777,2,62,33.0
777,3,82,20.0
777,4,113,31.0
777,5,186,73.0
777,6,213,27.0
777,7,231,18.0
777,8,243,12.0
777,9,285,42.0
777,10,304,19.0
777,11,321,17.0
777,12,332,11.0
777,13,348,16.0
777,14,381,33.0
777,15,412,31.0
777,16,423,11.0
777,17,436,13.0
777,18,480,44.0
777,19,499,19.0
777,20,510,11.0
777,21,550,40.0
777,22,565,15.0
777,23,587,22.0
777,24,608,21.0
777,25,666,58.0
777,26,681,15.0
777,27,704,23.0
777,28,742,38.0
777,29,792,50.0
777,30,807,15.0
777,31,834,27.0
777,32,847,13.0
777,33,868,21.0
777,34,883,15.0
777,35,893,10.0
777,36,905,12.0
777,37,932,27.0
777,38,950,18.0
777,39,967,17.0
777,40,987,20.0
777,41,1000,13.0
777,42,1029,29.0
777,43,1050,21.0
777,44,1064,14.0
777,45,1080,16.0
777,46,1090,10.0
777,47,1103,13.0
777,48,1116,13.0
777,49,1133,17.0
777,50,1144,11.0
777,51,1182,38.0
777,52,1195,13.0
777,53,1213,18.0
777,54,1241,28.0
777,55,1259,18.0
777,56,1279,20.0
777,57,1295,16.0
777,58,1324,29.0
777,59,1349,25.0
777,60,1360,11.0
777,61,1427,67.0
777,62,1453,26.0
777,63,1468,15.0
777,64,1485,17.0
777,65,1499,14.0
777,66,1548,49.0
777,67,1567,19.0
777,68,1581,14.0
777,69,1631,50.0
777,70,1642,11.0
777,71,1681,39.0
777,72,1706,25.0
777,73,1720,14.0
777,74,1754,34.0
777,75,1767,13.0
777,76,1781,14.0
777,77,1800,19.0
777,78,1825,25.0
777,79,1835,10.0
777,80,1867,32.0
777,81,1879,12.0
777,82,1893,14.0
777,83,1917,24.0
777,84,1942,25.0
777,85,1963,21.0
777,86,1999,36.0
777,87,2015,16.0
777,88,2025,10.0
777,89,2038,13.0
777,90,2053,15.0
777,91,2074,21.0
777,92,2108,34.0
777,93,2119,11.0
777,94,2144,25.0
777,95,2157,13.0
777,96,2179,22.0
777,97,2192,13.0
777,98,2217,25.0
777,99,2272,55.0
777,100,2307,35.0
777,101,2340,33.0
777,102,2359,19.0
777,103,2384,25.0
777,104,2399,15.0
777,105,2417,18.0
777,106,2450,33.0
777,107,2467,17.0
777,108,2476,9.0
777,109,2513,37.0
777,110,2529,16.0
777,111,2571,42.0
777,112,2590,19.0
777,113,2619,29.0
777,114,2636,17.0
777,115,2656,20.0
777,116,2710,54.0
777,117,2734,24.0
777,118,2748,14.0
777,119,2757,9.0
777,120,2770,13.0
777,121,2789,19.0
777,122,2811,22.0
777,123,2860,49.0
777,124,2909,49.0
777,125,2922,13.0
777,126,2938,16.0
777,127,2993,55.0
777,128,3009,16.0
777,129,3031,22.0
777,130,3065,34.0
777,131,3096,31.0
777,132,3118,22.0
777,133,3133,15.0
777,134,3145,12.0
777,135,3154,9.0
777,136,3208,54.0
777,137,3223,15.0
777,138,3237,14.0
777,139,3263,26.0
777,140,3289,26.0
777,141,3319,30.0
777,142,3334,15.0
777,143,3356,22.0
777,144,3377,21.0
777,145,3444,67.0
777,146,3457,13.0
777,147,3467,10.0
777,148,3490,23.0
777,149,3517,27.0
777,150,3531,14.0
777,151,3602,71.0
777,152,3611,9.0
777,153,3677,66.0
777,154,3693,16.0
777,155,3713,20.0
777,156,3728,15.0
777,157,3748,20.0
777,158,3763,15.0
777,159,3841,78.0
777,160,3904,63.0
777,161,3947,43.0
777,162,3980,33.0
777,163,3999,19.0
777,164,4034,35.0
777,165,4116,82.0
777,166,4134,18.0
777,167,4148,14.0
777,168,4162,14.0
777,169,4188,26.0
777,170,4208,20.0
777,171,4222,14.0
777,172,4281,59.0
777,173,4293,12.0
777,174,4330,37.0
777,175,4339,9.0
777,176,4380,41.0
777,177,4413,33.0
777,178,4424,11.0
777,179,4442,18.0
777,180,4454,12.0
777,181,4472,18.0
777,182,4492,20.0
777,183,4513,21.0
777,184,4538,25.0
777,185,4564,26.0
777,186,4591,27.0
777,187,4620,29.0
777,188,4675,55.0
777,189,4722,47.0
777,190,4737,15.0
777,191,4762,25.0
777,192,4780,18.0
777,193,4798,18.0
777,194,4817,19.0
777,195,4829,12.0
777,196,4846,17.0
777,197,4862,16.0
777,198,4915,53.0
777,199,4926,11.0
777,200,4973,47.0
777,201,4987,14.0
777,202,5032,45.0
777,203,5057,25.0
777,204,5078,21.0
777,205,5094,16.0
777,206,5112,18.0
777,207,5122,10.0
777,208,5140,18.0
777,209,5154,14.0
777,210,5218,64.0
777,211,5235,17.0
777,212,5251,16.0
777,213,5271,20.0
777,214,5303,32.0
777,215,5329,26.0
777,216,5338,9.0
777,217,5356,18.0
777,218,5365,9.0
777,219,5378,13.0
777,220,5394,16.0
777,221,5423,29.0
777,222,5437,14.0
777,223,5470,33.0
777,224,5480,10.0
777,225,5497,17.0
777,226,5517,20.0
777,227,5542,25.0
777,228,5588,46.0
777,229,5605,17.0
777,230,5620,15.0
777,231,5632,12.0
777,232,5647,15.0
