seed,episode,total_steps,return
42,1,107,-325.0764935005817
42,2,180,-190.60389707582527
42,3,281,-181.81911521471733
42,4,373,-95.81227362748024
42,5,432,-90.30981960483653
42,6,559,-74.11698634062621
42,7,663,-38.416100498977656
42,8,767,-335.3533576222085
42,9,848,15.042178202082766
42,10,970,-55.92687920618968
42,11,1059,-392.2570086550899
42,12,1180,-95.06709819976737
42,13,1254,-133.29370477298542
42,14,1324,-181.92435651287343
42,15,1394,-102.56832046788112
42,16,1510,-180.6105285702875
42,17,1593,-98.82466106886764
42,18,1681,-121.7052876017897
42,19,1798,-362.4678453474405
42,20,1901,-111.46396341133035
42,21,1973,-119.09463616429694
42,22,2057,-73.1170958784507
42,23,2129,-131.58123257615748
42,24,2219,-351.0678395297343
42,25,2334,-292.1050902882225
42,26,2452,-402.96345874282656
42,27,2533,-107.64990531086897
42,28,2628,-172.45652681534597
42,29,2694,-99.35786140105205
42,30,2803,-125.69524865827837
42,31,2882,-124.376839303432
42,32,3001,-111.76445382039556
42,33,3130,-336.0387376176113
42,34,3202,-100.64811107990569
42,35,3278,-103.26813242158086
42,36,3361,-266.7518003160742
42,37,3462,-127.39382061802871
42,38,3521,-124.7506119192262
42,39,3600,-0.7514759227001093
42,40,3738,-236.64928350131743
42,41,3803,-89.32565161816458
42,42,3886,-107.45036763687057
42,43,3972,-91.0874303342848
42,44,4104,-136.26005929289164
42,45,4191,-109.76564142193233
42,46,4262,-79.57632186514225
42,47,4331,-108.69223196701896
42,48,4403,-83.83722954552826
42,49,4525,-432.14928482813457
42,50,4608,-119.141764742631
42,51,4690,-270.39482414963555
42,52,4794,-214.3641156195019
42,53,4928,-144.99917461369498
42,54,5040,-252.3943747713627
42,55,5132,-259.5952031461228
42,56,5239,-357.80348094599265
42,57,5323,-274.9836459144997
42,58,5409,-85.14014209444137
42,59,5490,-251.81889216955776
42,60,5559,-77.26271509562545
42,61,5646,-108.52003485182593
42,62,5786,-60.496887047398204
42,63,5881,-121.81238890760812
42,64,5963,-191.36076441137476
42,65,6043,-156.8644235070661
42,66,6111,-128.6905066065885
42,67,6173,-103.31024919851656
42,68,6247,-111.55704361911705
